# 1D Dataset
# Length: 748
# X, Y [, YError]
# Units: X [°], Y [cts]
0.018985906935894994,1.9000000000000001,0.27386127875258304
0.056957722892410224,6.7714285714285714,0.52020404160094635
0.094929545103103266,8.82857142857143,0.31102201510110344
0.13290137773743285,15.45263157894737,0.32817804774989251
0.170873224964868,13.606896551724139,0.26665675764387869
0.20884509095489218,12.126666666666663,0.23399905033045659
0.24681697987700743,16.682051282051283,0.23941084820999897
0.2847888959007383,11.44,0.21716466984102292
0.32276084319563647,12.100000000000001,0.175316856006489
0.36073282593128403,8.0903225806451626,0.14685393083987147
0.39870484827729841,7.203389830508474,0.140851434808927
0.43667691440333628,5.3459459459459442,0.11413920223664152
0.47464902847909735,5.5766233766233766,0.14163586587540938
0.51262119467432865,12.565853658536586,0.36999686478726984
0.550593417158829,2.0382022471910113,0.057578103259860472
0.58856570010245279,2.3548387096774195,0.090973079992849343
0.6265380476751139,14.328971962616826,0.23989035839526524
0.66451046404679037,7.9542857142857173,0.14489342396530636
0.7024829533875282,4.5182608695652169,0.085651070396775678
0.74045551986744529,2.9613445378151249,0.061096540266532905
0.77842816765673584,2.3063492063492057,0.050382762692393265
0.81640090092567474,1.9211678832116783,0.046509583422113844
0.85437372384462118,1.6360902255639098,0.042625677543032668
0.89234664058402269,1.3918918918918926,0.042163461518439714
0.93031965531441985,1.2107382550335564,0.038343239884793823
0.96829277220644983,1.1403726708074537,0.036955216846319291
1.0062659954308515,0.985276073619632,0.033636196716252266
1.0442393291584673,1.0361445783132532,0.035852231364738585
1.0822127775602506,1.0444444444444436,0.032876499167807757
1.1201863448072669,1.0460674157303369,0.033567121901774508
1.1581600350707,1.0439790575916226,0.032704707197364222
1.1961338525218552,1.0361702127659571,0.0333201271560975
1.2341078013321625,1.0557213930348255,0.034353585077874768
1.2720818856731833,0.99629629629629668,0.029917582261858349
1.3100561097166115,0.957692307692308,0.031268485656748266
1.3480304776342806,0.97918552036199,0.029310651114392128
1.3860049935981651,0.88749999999999962,0.028007834180996637
1.4239796617803864,1.0069868995633187,0.02903191290584221
1.4619544863532157,0.9648979591836736,0.027994168488950616
1.4999294714890805,0.87179487179487214,0.027589764771912773
1.5379046213605652,0.90733590733590741,0.027153592235547863
1.575879940140418,0.93120000000000036,0.0255248898136701
1.6138554320015539,0.93962264150943364,0.026160498131980396
1.6518311011170592,0.92573529411764666,0.025614210953456416
1.689806951660195,0.87629629629629635,0.026324971324321281
1.7277829878044026,0.91736111111111107,0.025024101037121185
1.7657592137233058,0.885611510791367,0.023898539916364165
1.8037356335907171,0.90927152317880855,0.024391187894970728
1.8417122515806394,0.890301003344481,0.024320613996920197
1.8796890718672736,0.88013245033112564,0.024823397104624265
1.9176660986250182,0.90835913312693506,0.024491492806893014
1.9556433360284782,0.88967741935483935,0.024298696239053539
1.993620788252465,0.865060240963855,0.022756417792197711
2.0315984594720042,0.86503067484662521,0.022595517620494356
2.069576353862336,0.89446064139941739,0.022038193806372317
2.1075544755989242,0.86936416184971066,0.022461686968468741
2.1455328288574536,0.86820809248554887,0.022169721284121518
2.1835114178138415,0.80777777777777737,0.021695137988629595
2.2214902466442363,0.85393258426966312,0.021381553071893329
2.2594693195250253,0.89470899470899434,0.022080044036894547
2.2974486406328349,0.86666666666666681,0.020515469030156431
2.3354282141445393,0.915263157894737,0.02157573788712595
2.3734080442372614,0.85252525252525257,0.021151910698355487
2.411388135088377,0.83403141361256461,0.021341100232658453
2.4493684908755231,0.8707317073170735,0.019527433074388381
2.4873491157765946,0.8718204488778053,0.0214521827108295
2.5253300139697563,0.87142857142857189,0.020104601745318629
2.5633111896334411,0.8935251798561149,0.02069031617277986
2.6012926469463573,0.87482014388489215,0.019885287713791739
2.6392743900874911,0.88701594533029648,0.019933940644336387
2.677256423236114,0.86273584905660339,0.019900965197857532
2.7152387505717819,0.8676991150442479,0.019026548672566385
2.7532213762743423,0.8666666666666657,0.019585936435160135
2.7912043045239385,0.919298245614035,0.020065489883680496
2.8291875395010138,0.93914893617021222,0.020410011834128435
2.8671710853863139,0.86858407079646027,0.019830217557784583
2.9051549463608941,0.90468431771894042,0.019449835252649015
2.943139126606118,0.907172995780591,0.018777556497938098
2.98112363030367,0.904489795918367,0.019028902368881707
3.0191084616355508,0.89006085192697781,0.018758017073747503
3.0570936247840876,0.8717741935483867,0.018440693673030854
3.0950791239319351,0.89942196531791874,0.018430757677947017
3.1330649632620808,0.919433198380567,0.019302020147465952
3.1710511469578506,0.94227188081936719,0.01861638649881742
3.2090376792029085,0.94406130268199284,0.018656289385348437
3.2470245641812663,0.909398496240602,0.018554831096621163
3.2850118060772835,0.92253258845437625,0.017917784234525037
3.3229994090756749,0.93295668549905786,0.018864379613018706
3.3609873773615089,0.91322751322751372,0.018039491812982127
3.3989757151202213,0.97773722627737258,0.01913884759434584
3.43696442653761,0.97351916376306713,0.018409284920861389
3.4749535157998444,0.94876325088339242,0.018028128648514635
3.5129429870934663,0.94816112084062965,0.018512634433592631
3.5509328446053989,0.98000000000000043,0.017903633002583064
3.5889230925229469,0.96963350785340319,0.018401732485995796
3.6269137350338014,0.96098360655737736,0.017765530733303704
3.6649047763260425,0.936486486486487,0.017650208428238553
3.7028962205881504,0.96504854368932069,0.017789052624351879
3.7408880720090019,0.97697368421052577,0.018075650411856142
3.7788803347778752,0.9800653594771247,0.018123264933650057
3.816873013084459,0.97164869029275869,0.016909885877742944
3.8548661111188522,0.9691056910569108,0.017686991402780048
3.8928596330715726,0.964506172839506,0.017048104295853687
3.9308535831335534,1.0024806201550389,0.017423763221192316
3.9688479654961579,1.0230414746543783,0.018052913293092429
4.0068427843511722,0.96413373860182383,0.01687272344042752
4.0448380438908185,0.956495468277945,0.016835955649023755
4.082833748307757,0.98472834067547832,0.017161152170332275
4.1208299017950853,1.0216939078751852,0.017201635570556196
4.1588265085463485,1.0160349854227406,0.017642700023798554
4.1968235727555419,1.0026470588235288,0.0170309102256511
4.2348210986171138,1.0289772727272737,0.016912359166065021
4.2728190903259691,1.0220963172804527,0.016823952148783274
4.3108175520774763,1.0262341325811013,0.01674801422713388
4.3488164880674685,1.0324022346368718,0.01669564078465767
